"","V1","V2"
"c.319..384.",319,384
"c.320..342.",320,342
"c.321..335.",321,335
"c.321..341.",321,341
"c.321..378.",321,378
"c.321..387.",321,387
"c.322..338.",322,338
"c.322..381.",322,381
"c.322..384.",322,384
"c.323..336.",323,336
"c.323..348.",323,348
"c.323..359.",323,359
"c.323..362.",323,362
"c.323..363.",323,363
"c.323..365.",323,365
"c.323..373.",323,373
"c.323..388.",323,388
"c.323..393.",323,393
"c.324..335.",324,335
"c.324..341.",324,341
"c.325..337.",325,337
"c.325..376.",325,376
"c.326..355.",326,355
"c.326..370.",326,370
"c.327..333.",327,333
"c.327..343.",327,343
"c.327..383.",327,383
"c.327..395.",327,395
"c.328..360.",328,360
"c.328..371.",328,371
"c.329..336.",329,336
"c.329..363.",329,363
"c.329..364.",329,364
"c.330..353.",330,353
"c.330..379.",330,379
"c.330..390.",330,390
"c.330..392.",330,392
"c.330..399.",330,399
"c.331..334.",331,334
"c.331..393.",331,393
"c.332..333.",332,333
"c.332..339.",332,339
"c.332..347.",332,347
"c.332..358.",332,358
"c.332..369.",332,369
"c.333..369.",333,369
"c.333..383.",333,383
"c.334..359.",334,359
"c.334..393.",334,393
"c.335..341.",335,341
"c.335..367.",335,367
"c.336..363.",336,363
"c.336..364.",336,364
"c.336..374.",336,374
"c.337..361.",337,361
"c.337..376.",337,376
"c.337..385.",337,385
"c.338..381.",338,381
"c.338..384.",338,384
"c.339..343.",339,343
"c.339..358.",339,358
"c.339..368.",339,368
"c.339..369.",339,369
"c.339..375.",339,375
"c.340..342.",340,342
"c.340..391.",340,391
"c.341..387.",341,387
"c.341..397.",341,397
"c.342..399.",342,399
"c.343..368.",343,368
"c.343..383.",343,383
"c.344..350.",344,350
"c.346..347.",346,347
"c.346..348.",346,348
"c.346..379.",346,379
"c.347..399.",347,399
"c.348..359.",348,359
"c.348..379.",348,379
"c.348..393.",348,393
"c.349..350.",349,350
"c.349..391.",349,391
"c.350..394.",350,394
"c.350..399.",350,399
"c.351..389.",351,389
"c.352..387.",352,387
"c.353..372.",353,372
"c.353..392.",353,392
"c.353..399.",353,399
"c.354..378.",354,378
"c.354..398.",354,398
"c.355..384.",355,384
"c.355..387.",355,387
"c.356..395.",356,395
"c.357..366.",357,366
"c.357..396.",357,396
"c.358..368.",358,368
"c.360..371.",360,371
"c.362..365.",362,365
"c.362..393.",362,393
"c.363..364.",363,364
"c.363..374.",363,374
"c.364..374.",364,374
"c.365..366.",365,366
"c.365..390.",365,390
"c.365..393.",365,393
"c.367..387.",367,387
"c.367..397.",367,397
"c.368..383.",368,383
"c.372..375.",372,375
"c.375..382.",375,382
"c.375..383.",375,383
"c.376..385.",376,385
"c.378..398.",378,398
"c.381..384.",381,384
"c.382..383.",382,383
"c.382..395.",382,395
"c.390..392.",390,392
"c.390..399.",390,399
"c.391..395.",391,395
"c.391..396.",391,396
"c.394..399.",394,399
"c.397..398.",397,398
