"","V1","V2","V3"
"c.176..475..0.111111111111111.",176,475,0.111111111111111
"c.176..476..0.111111111111111.",176,476,0.111111111111111
"c.176..482..0.176470588235294.",176,482,0.176470588235294
"c.176..483..0.0714285714285714.",176,483,0.0714285714285714
"c.176..484..0.304347826086957.",176,484,0.304347826086957
"c.176..485..0.463414634146341.",176,485,0.463414634146341
"c.176..490..0.132075471698113.",176,490,0.132075471698113
"c.176..492..0.132075471698113.",176,492,0.132075471698113
"c.176..493..0.132075471698113.",176,493,0.132075471698113
"c.176..494..0.0714285714285714.",176,494,0.0714285714285714
"c.176..495..0.111111111111111.",176,495,0.111111111111111
"c.176..497..0.132075471698113.",176,497,0.132075471698113
"c.176..501..0.395348837209302.",176,501,0.395348837209302
"c.176..511..0.111111111111111.",176,511,0.111111111111111
"c.177..187..0.153846153846154.",177,187,0.153846153846154
"c.177..191..0.0714285714285714.",177,191,0.0714285714285714
"c.177..201..0.224489795918367.",177,201,0.224489795918367
"c.177..204..0.0714285714285714.",177,204,0.0714285714285714
"c.177..208..0.0714285714285714.",177,208,0.0714285714285714
"c.177..212..0.153846153846154.",177,212,0.153846153846154
"c.177..219..0.0714285714285714.",177,219,0.0714285714285714
"c.177..220..0.153846153846154.",177,220,0.153846153846154
"c.177..228..0.111111111111111.",177,228,0.111111111111111
"c.177..230..0.2.",177,230,0.2
"c.177..235..0.0909090909090909.",177,235,0.0909090909090909
"c.177..236..0.224489795918367.",177,236,0.224489795918367
"c.177..246..0.224489795918367.",177,246,0.224489795918367
"c.177..248..0.111111111111111.",177,248,0.111111111111111
"c.177..256..0.0909090909090909.",177,256,0.0909090909090909
"c.177..260..0.132075471698113.",177,260,0.132075471698113
"c.177..261..0.0714285714285714.",177,261,0.0714285714285714
"c.177..279..0.224489795918367.",177,279,0.224489795918367
"c.177..284..0.25.",177,284,0.25
"c.177..285..0.0909090909090909.",177,285,0.0909090909090909
"c.177..292..0.111111111111111.",177,292,0.111111111111111
"c.177..294..0.0909090909090909.",177,294,0.0909090909090909
"c.177..304..0.25.",177,304,0.25
"c.177..305..0.363636363636364.",177,305,0.363636363636364
"c.177..307..0.224489795918367.",177,307,0.224489795918367
"c.177..314..0.538461538461538.",177,314,0.538461538461538
"c.177..315..0.111111111111111.",177,315,0.111111111111111
"c.177..316..0.111111111111111.",177,316,0.111111111111111
"c.177..318..0.132075471698113.",177,318,0.132075471698113
"c.177..320..0.153846153846154.",177,320,0.153846153846154
"c.177..330..0.428571428571429.",177,330,0.428571428571429
"c.177..342..0.111111111111111.",177,342,0.111111111111111
"c.177..347..0.132075471698113.",177,347,0.132075471698113
"c.177..353..0.463414634146341.",177,353,0.463414634146341
"c.177..357..0.0714285714285714.",177,357,0.0714285714285714
"c.177..372..0.0909090909090909.",177,372,0.0909090909090909
"c.177..373..0.0909090909090909.",177,373,0.0909090909090909
"c.177..379..0.25.",177,379,0.25
"c.177..386..0.0714285714285714.",177,386,0.0714285714285714
"c.177..390..0.2.",177,390,0.2
"c.177..392..0.276595744680851.",177,392,0.276595744680851
"c.177..394..0.0909090909090909.",177,394,0.0909090909090909
"c.177..399..0.153846153846154.",177,399,0.153846153846154
"c.177..412..0.0909090909090909.",177,412,0.0909090909090909
"c.177..417..0.0714285714285714.",177,417,0.0714285714285714
"c.177..421..0.224489795918367.",177,421,0.224489795918367
"c.177..435..0.0714285714285714.",177,435,0.0714285714285714
"c.177..436..0.111111111111111.",177,436,0.111111111111111
"c.177..439..0.25.",177,439,0.25
"c.177..442..0.276595744680851.",177,442,0.276595744680851
"c.177..448..0.395348837209302.",177,448,0.395348837209302
"c.177..451..0.111111111111111.",177,451,0.111111111111111
"c.177..457..0.132075471698113.",177,457,0.132075471698113
"c.177..461..0.395348837209302.",177,461,0.395348837209302
"c.177..466..0.304347826086957.",177,466,0.304347826086957
"c.177..471..0.132075471698113.",177,471,0.132075471698113
"c.177..473..0.395348837209302.",177,473,0.395348837209302
"c.177..474..0.2.",177,474,0.2
"c.177..479..0.276595744680851.",177,479,0.276595744680851
"c.177..483..0.224489795918367.",177,483,0.224489795918367
"c.177..486..0.304347826086957.",177,486,0.304347826086957
"c.177..493..0.153846153846154.",177,493,0.153846153846154
"c.177..500..0.0714285714285714.",177,500,0.0714285714285714
"c.177..503..0.111111111111111.",177,503,0.111111111111111
"c.178..179..0.333333333333333.",178,179,0.333333333333333
"c.178..181..0.5.",178,181,0.5
"c.178..190..0.538461538461538.",178,190,0.538461538461538
"c.178..192..0.428571428571429.",178,192,0.428571428571429
"c.178..218..0.276595744680851.",178,218,0.276595744680851
"c.178..231..0.5.",178,231,0.5
"c.178..241..0.666666666666667.",178,241,0.666666666666667
"c.178..249..0.578947368421053.",178,249,0.578947368421053
"c.178..253..0.764705882352941.",178,253,0.764705882352941
"c.178..257..0.363636363636364.",178,257,0.363636363636364
"c.178..258..0.714285714285714.",178,258,0.714285714285714
"c.178..272..0.0714285714285714.",178,272,0.0714285714285714
"c.178..275..0.395348837209302.",178,275,0.395348837209302
"c.178..280..0.538461538461538.",178,280,0.538461538461538
"c.178..281..0.224489795918367.",178,281,0.224489795918367
"c.178..288..0.666666666666667.",178,288,0.666666666666667
"c.178..295..0.2.",178,295,0.2
"c.178..303..0.395348837209302.",178,303,0.395348837209302
"c.178..312..0.395348837209302.",178,312,0.395348837209302
"c.178..313..0.333333333333333.",178,313,0.333333333333333
"c.178..317..0.304347826086957.",178,317,0.304347826086957
"c.178..325..0.621621621621622.",178,325,0.621621621621622
"c.178..337..0.666666666666667.",178,337,0.666666666666667
"c.178..351..0.463414634146341.",178,351,0.463414634146341
"c.178..361..0.333333333333333.",178,361,0.333333333333333
"c.178..366..0.224489795918367.",178,366,0.224489795918367
"c.178..376..0.395348837209302.",178,376,0.395348837209302
"c.178..377..0.224489795918367.",178,377,0.224489795918367
"c.178..385..0.578947368421053.",178,385,0.578947368421053
"c.178..389..0.5.",178,389,0.5
"c.178..402..0.428571428571429.",178,402,0.428571428571429
"c.178..407..0.578947368421053.",178,407,0.578947368421053
"c.178..408..0.621621621621622.",178,408,0.621621621621622
"c.178..411..0.25.",178,411,0.25
"c.178..419..0.5.",178,419,0.5
"c.178..422..0.2.",178,422,0.2
"c.178..426..0.395348837209302.",178,426,0.395348837209302
"c.178..427..0.463414634146341.",178,427,0.463414634146341
"c.178..440..0.363636363636364.",178,440,0.363636363636364
"c.178..454..0.578947368421053.",178,454,0.578947368421053
"c.178..478..0.666666666666667.",178,478,0.666666666666667
"c.178..488..0.5.",178,488,0.5
"c.178..504..0.224489795918367.",178,504,0.224489795918367
"c.178..508..0.621621621621622.",178,508,0.621621621621622
"c.179..181..0.333333333333333.",179,181,0.333333333333333
"c.179..190..0.428571428571429.",179,190,0.428571428571429
"c.179..192..0.395348837209302.",179,192,0.395348837209302
"c.179..218..0.25.",179,218,0.25
"c.179..231..0.304347826086957.",179,231,0.304347826086957
"c.179..241..0.463414634146341.",179,241,0.463414634146341
"c.179..249..0.428571428571429.",179,249,0.428571428571429
"c.179..253..0.304347826086957.",179,253,0.304347826086957
"c.179..257..0.333333333333333.",179,257,0.333333333333333
"c.179..258..0.304347826086957.",179,258,0.304347826086957
"c.179..272..0.224489795918367.",179,272,0.224489795918367
"c.179..275..0.333333333333333.",179,275,0.333333333333333
"c.179..280..0.538461538461538.",179,280,0.538461538461538
"c.179..281..0.25.",179,281,0.25
"c.179..288..0.363636363636364.",179,288,0.363636363636364
"c.179..295..0.25.",179,295,0.25
"c.179..303..0.395348837209302.",179,303,0.395348837209302
"c.179..312..0.578947368421053.",179,312,0.578947368421053
"c.179..313..0.395348837209302.",179,313,0.395348837209302
"c.179..317..0.5.",179,317,0.5
"c.179..325..0.395348837209302.",179,325,0.395348837209302
"c.179..337..0.333333333333333.",179,337,0.333333333333333
"c.179..351..0.578947368421053.",179,351,0.578947368421053
"c.179..361..0.333333333333333.",179,361,0.333333333333333
"c.179..366..0.224489795918367.",179,366,0.224489795918367
"c.179..376..0.363636363636364.",179,376,0.363636363636364
"c.179..377..0.463414634146341.",179,377,0.463414634146341
"c.179..385..0.276595744680851.",179,385,0.276595744680851
"c.179..389..0.363636363636364.",179,389,0.363636363636364
"c.179..402..0.395348837209302.",179,402,0.395348837209302
"c.179..407..0.363636363636364.",179,407,0.363636363636364
"c.179..408..0.304347826086957.",179,408,0.304347826086957
"c.179..411..0.333333333333333.",179,411,0.333333333333333
"c.179..419..0.428571428571429.",179,419,0.428571428571429
"c.179..422..0.224489795918367.",179,422,0.224489795918367
"c.179..426..0.395348837209302.",179,426,0.395348837209302
"c.179..427..0.333333333333333.",179,427,0.333333333333333
"c.179..440..0.304347826086957.",179,440,0.304347826086957
"c.179..454..0.363636363636364.",179,454,0.363636363636364
"c.179..478..0.25.",179,478,0.25
"c.179..488..0.463414634146341.",179,488,0.463414634146341
"c.179..504..0.395348837209302.",179,504,0.395348837209302
"c.179..508..0.395348837209302.",179,508,0.395348837209302
"c.180..183..0.875.",180,183,0.875
"c.180..206..0.935483870967742.",180,206,0.935483870967742
"c.180..232..0.463414634146341.",180,232,0.463414634146341
"c.180..239..0.935483870967742.",180,239,0.935483870967742
"c.180..255..0.111111111111111.",180,255,0.111111111111111
"c.180..259..1.",180,259,1
"c.180..268..0.224489795918367.",180,268,0.224489795918367
"c.180..270..0.276595744680851.",180,270,0.276595744680851
"c.180..273..0.428571428571429.",180,273,0.428571428571429
"c.180..293..0.935483870967742.",180,293,0.935483870967742
"c.180..301..0.875.",180,301,0.875
"c.180..322..0.0909090909090909.",180,322,0.0909090909090909
"c.180..328..0.875.",180,328,0.875
"c.180..338..0.0909090909090909.",180,338,0.0909090909090909
"c.180..360..0.875.",180,360,0.875
"c.180..371..0.875.",180,371,0.875
"c.180..380..0.0909090909090909.",180,380,0.0909090909090909
"c.180..404..0.714285714285714.",180,404,0.714285714285714
"c.180..413..0.111111111111111.",180,413,0.111111111111111
"c.180..414..0.935483870967742.",180,414,0.935483870967742
"c.180..428..0.935483870967742.",180,428,0.935483870967742
"c.180..445..0.875.",180,445,0.875
"c.180..453..0.5.",180,453,0.5
"c.180..470..0.935483870967742.",180,470,0.935483870967742
"c.180..480..0.875.",180,480,0.875
"c.180..510..0.714285714285714.",180,510,0.714285714285714
"c.181..190..0.5.",181,190,0.5
"c.181..192..0.304347826086957.",181,192,0.304347826086957
"c.181..218..0.176470588235294.",181,218,0.176470588235294
"c.181..231..0.224489795918367.",181,231,0.224489795918367
"c.181..241..0.428571428571429.",181,241,0.428571428571429
"c.181..249..0.5.",181,249,0.5
"c.181..253..0.538461538461538.",181,253,0.538461538461538
"c.181..257..0.428571428571429.",181,257,0.428571428571429
"c.181..258..0.5.",181,258,0.5
"c.181..272..0.0909090909090909.",181,272,0.0909090909090909
"c.181..275..0.395348837209302.",181,275,0.395348837209302
"c.181..280..0.304347826086957.",181,280,0.304347826086957
"c.181..281..0.224489795918367.",181,281,0.224489795918367
"c.181..288..0.538461538461538.",181,288,0.538461538461538
"c.181..295..0.153846153846154.",181,295,0.153846153846154
"c.181..303..0.714285714285714.",181,303,0.714285714285714
"c.181..312..0.578947368421053.",181,312,0.578947368421053
"c.181..313..0.395348837209302.",181,313,0.395348837209302
"c.181..317..0.5.",181,317,0.5
"c.181..325..0.538461538461538.",181,325,0.538461538461538
"c.181..337..0.463414634146341.",181,337,0.463414634146341
"c.181..351..0.463414634146341.",181,351,0.463414634146341
"c.181..361..0.333333333333333.",181,361,0.333333333333333
"c.181..366..0.224489795918367.",181,366,0.224489795918367
"c.181..376..0.621621621621622.",181,376,0.621621621621622
"c.181..377..0.224489795918367.",181,377,0.224489795918367
"c.181..385..0.818181818181818.",181,385,0.818181818181818
"c.181..389..0.578947368421053.",181,389,0.578947368421053
"c.181..402..0.621621621621622.",181,402,0.621621621621622
"c.181..407..0.666666666666667.",181,407,0.666666666666667
"c.181..408..0.578947368421053.",181,408,0.578947368421053
"c.181..411..0.224489795918367.",181,411,0.224489795918367
"c.181..419..0.363636363636364.",181,419,0.363636363636364
"c.181..422..0.153846153846154.",181,422,0.153846153846154
"c.181..426..0.621621621621622.",181,426,0.621621621621622
"c.181..427..0.5.",181,427,0.5
"c.181..440..0.276595744680851.",181,440,0.276595744680851
"c.181..454..0.621621621621622.",181,454,0.621621621621622
"c.181..478..0.463414634146341.",181,478,0.463414634146341
"c.181..488..0.333333333333333.",181,488,0.333333333333333
"c.181..504..0.363636363636364.",181,504,0.363636363636364
"c.181..508..0.333333333333333.",181,508,0.333333333333333
"c.182..189..0.0909090909090909.",182,189,0.0909090909090909
"c.182..207..0.25.",182,207,0.25
"c.182..210..0.153846153846154.",182,210,0.153846153846154
"c.182..214..0.25.",182,214,0.25
"c.182..217..0.111111111111111.",182,217,0.111111111111111
"c.182..219..0.111111111111111.",182,219,0.111111111111111
"c.182..222..0.111111111111111.",182,222,0.111111111111111
"c.182..223..0.0714285714285714.",182,223,0.0714285714285714
"c.182..224..0.2.",182,224,0.2
"c.182..225..0.0909090909090909.",182,225,0.0909090909090909
"c.182..226..0.0714285714285714.",182,226,0.0714285714285714
"c.182..228..0.0909090909090909.",182,228,0.0909090909090909
"c.182..229..0.132075471698113.",182,229,0.132075471698113
"c.182..233..0.304347826086957.",182,233,0.304347826086957
"c.182..237..0.153846153846154.",182,237,0.153846153846154
"c.182..240..0.0714285714285714.",182,240,0.0714285714285714
"c.182..243..0.153846153846154.",182,243,0.153846153846154
"c.182..250..0.0714285714285714.",182,250,0.0714285714285714
"c.182..260..0.0909090909090909.",182,260,0.0909090909090909
"c.182..262..0.111111111111111.",182,262,0.111111111111111
"c.182..271..0.2.",182,271,0.2
"c.182..274..0.111111111111111.",182,274,0.111111111111111
"c.182..276..0.2.",182,276,0.2
"c.182..278..0.2.",182,278,0.2
"c.182..291..0.304347826086957.",182,291,0.304347826086957
"c.182..297..0.2.",182,297,0.2
"c.182..298..0.153846153846154.",182,298,0.153846153846154
"c.182..306..0.176470588235294.",182,306,0.176470588235294
"c.182..309..0.2.",182,309,0.2
"c.182..327..0.276595744680851.",182,327,0.276595744680851
"c.182..332..0.153846153846154.",182,332,0.153846153846154
"c.182..333..0.5.",182,333,0.5
"c.182..339..0.333333333333333.",182,339,0.333333333333333
"c.182..340..0.0714285714285714.",182,340,0.0714285714285714
"c.182..343..0.132075471698113.",182,343,0.132075471698113
"c.182..344..0.0714285714285714.",182,344,0.0714285714285714
"c.182..345..0.176470588235294.",182,345,0.176470588235294
"c.182..349..0.153846153846154.",182,349,0.153846153846154
"c.182..356..0.176470588235294.",182,356,0.176470588235294
"c.182..358..0.304347826086957.",182,358,0.304347826086957
"c.182..368..0.304347826086957.",182,368,0.304347826086957
"c.182..369..0.463414634146341.",182,369,0.463414634146341
"c.182..375..0.224489795918367.",182,375,0.224489795918367
"c.182..382..0.304347826086957.",182,382,0.304347826086957
"c.182..383..0.5.",182,383,0.5
"c.182..386..0.153846153846154.",182,386,0.153846153846154
"c.182..391..0.304347826086957.",182,391,0.304347826086957
"c.182..395..0.276595744680851.",182,395,0.276595744680851
"c.182..396..0.153846153846154.",182,396,0.153846153846154
"c.182..406..0.276595744680851.",182,406,0.276595744680851
"c.182..409..0.428571428571429.",182,409,0.428571428571429
"c.182..412..0.132075471698113.",182,412,0.132075471698113
"c.182..415..0.0714285714285714.",182,415,0.0714285714285714
"c.182..429..0.0714285714285714.",182,429,0.0714285714285714
"c.182..433..0.111111111111111.",182,433,0.111111111111111
"c.182..434..0.333333333333333.",182,434,0.333333333333333
"c.182..435..0.0909090909090909.",182,435,0.0909090909090909
"c.182..438..0.224489795918367.",182,438,0.224489795918367
"c.182..449..0.304347826086957.",182,449,0.304347826086957
"c.182..450..0.333333333333333.",182,450,0.333333333333333
"c.182..452..0.276595744680851.",182,452,0.276595744680851
"c.182..456..0.176470588235294.",182,456,0.176470588235294
"c.182..458..0.5.",182,458,0.5
"c.182..463..0.463414634146341.",182,463,0.463414634146341
"c.182..464..0.132075471698113.",182,464,0.132075471698113
"c.182..468..0.363636363636364.",182,468,0.363636363636364
"c.182..469..0.276595744680851.",182,469,0.276595744680851
"c.182..471..0.0909090909090909.",182,471,0.0909090909090909
"c.182..475..0.276595744680851.",182,475,0.276595744680851
"c.182..476..0.224489795918367.",182,476,0.224489795918367
"c.182..482..0.0909090909090909.",182,482,0.0909090909090909
"c.182..483..0.0714285714285714.",182,483,0.0714285714285714
"c.182..484..0.333333333333333.",182,484,0.333333333333333
"c.182..485..0.2.",182,485,0.2
"c.182..490..0.153846153846154.",182,490,0.153846153846154
"c.182..492..0.224489795918367.",182,492,0.224489795918367
"c.182..494..0.176470588235294.",182,494,0.176470588235294
"c.182..495..0.176470588235294.",182,495,0.176470588235294
"c.182..497..0.176470588235294.",182,497,0.176470588235294
"c.182..501..0.153846153846154.",182,501,0.153846153846154
"c.182..511..0.111111111111111.",182,511,0.111111111111111
"c.183..206..0.818181818181818.",183,206,0.818181818181818
"c.183..232..0.538461538461538.",183,232,0.538461538461538
"c.183..239..0.818181818181818.",183,239,0.818181818181818
"c.183..255..0.111111111111111.",183,255,0.111111111111111
"c.183..259..0.875.",183,259,0.875
"c.183..268..0.224489795918367.",183,268,0.224489795918367
"c.183..270..0.25.",183,270,0.25
"c.183..273..0.463414634146341.",183,273,0.463414634146341
"c.183..293..0.875.",183,293,0.875
"c.183..301..0.764705882352941.",183,301,0.764705882352941
"c.183..322..0.132075471698113.",183,322,0.132075471698113
"c.183..328..0.818181818181818.",183,328,0.818181818181818
"c.183..338..0.132075471698113.",183,338,0.132075471698113
"c.183..360..0.875.",183,360,0.875
"c.183..371..0.764705882352941.",183,371,0.764705882352941
"c.183..380..0.0909090909090909.",183,380,0.0909090909090909
"c.183..404..0.714285714285714.",183,404,0.714285714285714
"c.183..413..0.153846153846154.",183,413,0.153846153846154
"c.183..414..0.875.",183,414,0.875
"c.183..428..0.875.",183,428,0.875
"c.183..445..0.764705882352941.",183,445,0.764705882352941
"c.183..453..0.578947368421053.",183,453,0.578947368421053
"c.183..470..0.875.",183,470,0.875
"c.183..480..0.818181818181818.",183,480,0.818181818181818
"c.183..510..0.764705882352941.",183,510,0.764705882352941
"c.184..188..0.111111111111111.",184,188,0.111111111111111
"c.184..200..0.363636363636364.",184,200,0.363636363636364
"c.184..205..0.25.",184,205,0.25
"c.184..215..0.463414634146341.",184,215,0.463414634146341
"c.184..216..0.176470588235294.",184,216,0.176470588235294
"c.184..221..0.463414634146341.",184,221,0.463414634146341
"c.184..234..0.621621621621622.",184,234,0.621621621621622
"c.184..242..0.395348837209302.",184,242,0.395348837209302
"c.184..245..0.111111111111111.",184,245,0.111111111111111
"c.184..247..0.224489795918367.",184,247,0.224489795918367
"c.184..254..0.153846153846154.",184,254,0.153846153846154
"c.184..255..0.2.",184,255,0.2
"c.184..264..0.25.",184,264,0.25
"c.184..266..0.111111111111111.",184,266,0.111111111111111
"c.184..283..0.25.",184,283,0.25
"c.184..289..0.25.",184,289,0.25
"c.184..290..0.276595744680851.",184,290,0.276595744680851
"c.184..302..0.363636363636364.",184,302,0.363636363636364
"c.184..311..0.666666666666667.",184,311,0.666666666666667
"c.184..319..0.224489795918367.",184,319,0.224489795918367
"c.184..321..0.395348837209302.",184,321,0.395348837209302
"c.184..324..0.25.",184,324,0.25
"c.184..335..0.428571428571429.",184,335,0.428571428571429
"c.184..341..0.666666666666667.",184,341,0.666666666666667
"c.184..352..0.5.",184,352,0.5
"c.184..354..0.25.",184,354,0.25
"c.184..355..0.2.",184,355,0.2
"c.184..367..0.714285714285714.",184,367,0.714285714285714
"c.184..370..0.0714285714285714.",184,370,0.0714285714285714
"c.184..378..0.224489795918367.",184,378,0.224489795918367
"c.184..380..0.132075471698113.",184,380,0.132075471698113
"c.184..381..0.0714285714285714.",184,381,0.0714285714285714
"c.184..384..0.111111111111111.",184,384,0.111111111111111
"c.184..387..0.538461538461538.",184,387,0.538461538461538
"c.184..397..0.666666666666667.",184,397,0.666666666666667
"c.184..398..0.276595744680851.",184,398,0.276595744680851
"c.184..403..0.111111111111111.",184,403,0.111111111111111
"c.184..410..0.224489795918367.",184,410,0.224489795918367
"c.184..424..0.0714285714285714.",184,424,0.0714285714285714
"c.184..425..0.224489795918367.",184,425,0.224489795918367
"c.184..430..0.578947368421053.",184,430,0.578947368421053
"c.184..431..0.304347826086957.",184,431,0.304347826086957
"c.184..441..0.333333333333333.",184,441,0.333333333333333
"c.184..443..0.153846153846154.",184,443,0.153846153846154
"c.184..472..0.333333333333333.",184,472,0.333333333333333
"c.184..502..0.463414634146341.",184,502,0.463414634146341
"c.184..505..0.153846153846154.",184,505,0.153846153846154
"c.184..507..0.276595744680851.",184,507,0.276595744680851
"c.185..186..0.621621621621622.",185,186,0.621621621621622
"c.185..194..0.875.",185,194,0.875
"c.185..197..0.818181818181818.",185,197,0.818181818181818
"c.185..209..0.714285714285714.",185,209,0.714285714285714
"c.185..265..0.714285714285714.",185,265,0.714285714285714
"c.185..269..0.621621621621622.",185,269,0.621621621621622
"c.185..282..0.111111111111111.",185,282,0.111111111111111
"c.185..287..0.428571428571429.",185,287,0.428571428571429
"c.185..296..0.111111111111111.",185,296,0.111111111111111
"c.185..299..0.666666666666667.",185,299,0.666666666666667
"c.185..300..0.764705882352941.",185,300,0.764705882352941
"c.185..323..0.132075471698113.",185,323,0.132075471698113
"c.185..329..0.714285714285714.",185,329,0.714285714285714
"c.185..336..0.764705882352941.",185,336,0.764705882352941
"c.185..363..0.714285714285714.",185,363,0.714285714285714
"c.185..364..0.764705882352941.",185,364,0.764705882352941
"c.185..374..0.5.",185,374,0.5
"c.185..388..0.714285714285714.",185,388,0.714285714285714
"c.185..420..0.666666666666667.",185,420,0.666666666666667
"c.185..432..0.764705882352941.",185,432,0.764705882352941
"c.185..455..0.621621621621622.",185,455,0.621621621621622
"c.185..459..0.538461538461538.",185,459,0.538461538461538
"c.185..487..0.2.",185,487,0.2
"c.185..489..0.764705882352941.",185,489,0.764705882352941
"c.185..496..0.714285714285714.",185,496,0.714285714285714
"c.186..194..0.666666666666667.",186,194,0.666666666666667
"c.186..197..0.538461538461538.",186,197,0.538461538461538
"c.186..199..0.0909090909090909.",186,199,0.0909090909090909
"c.186..209..0.428571428571429.",186,209,0.428571428571429
"c.186..211..0.0909090909090909.",186,211,0.0909090909090909
"c.186..227..0.0909090909090909.",186,227,0.0909090909090909
"c.186..265..0.463414634146341.",186,265,0.463414634146341
"c.186..269..0.463414634146341.",186,269,0.463414634146341
"c.186..282..0.224489795918367.",186,282,0.224489795918367
"c.186..287..0.25.",186,287,0.25
"c.186..296..0.0714285714285714.",186,296,0.0714285714285714
"c.186..299..0.463414634146341.",186,299,0.463414634146341
"c.186..300..0.538461538461538.",186,300,0.538461538461538
"c.186..323..0.132075471698113.",186,323,0.132075471698113
"c.186..329..0.578947368421053.",186,329,0.578947368421053
"c.186..336..0.463414634146341.",186,336,0.463414634146341
"c.186..346..0.0714285714285714.",186,346,0.0714285714285714
"c.186..348..0.0909090909090909.",186,348,0.0909090909090909
"c.186..359..0.0714285714285714.",186,359,0.0714285714285714
"c.186..362..0.0714285714285714.",186,362,0.0714285714285714
"c.186..363..0.5.",186,363,0.5
"c.186..364..0.5.",186,364,0.5
"c.186..374..0.304347826086957.",186,374,0.304347826086957
"c.186..388..0.538461538461538.",186,388,0.538461538461538
"c.186..400..0.0714285714285714.",186,400,0.0714285714285714
"c.186..418..0.0714285714285714.",186,418,0.0714285714285714
"c.186..420..0.428571428571429.",186,420,0.428571428571429
"c.186..432..0.5.",186,432,0.5
"c.186..455..0.428571428571429.",186,455,0.428571428571429
"c.186..459..0.333333333333333.",186,459,0.333333333333333
"c.186..477..0.111111111111111.",186,477,0.111111111111111
"c.186..487..0.132075471698113.",186,487,0.132075471698113
"c.186..489..0.5.",186,489,0.5
"c.186..491..0.0714285714285714.",186,491,0.0714285714285714
"c.186..496..0.428571428571429.",186,496,0.428571428571429
"c.186..499..0.0714285714285714.",186,499,0.0714285714285714
"c.186..506..0.111111111111111.",186,506,0.111111111111111
"c.187..198..0.224489795918367.",187,198,0.224489795918367
"c.187..201..0.132075471698113.",187,201,0.132075471698113
"c.187..203..0.2.",187,203,0.2
"c.187..208..0.0714285714285714.",187,208,0.0714285714285714
"c.187..212..0.176470588235294.",187,212,0.176470588235294
"c.187..213..0.0909090909090909.",187,213,0.0909090909090909
"c.187..219..0.0714285714285714.",187,219,0.0714285714285714
"c.187..220..0.0714285714285714.",187,220,0.0714285714285714
"c.187..222..0.132075471698113.",187,222,0.132075471698113
"c.187..223..0.0714285714285714.",187,223,0.0714285714285714
"c.187..225..0.0714285714285714.",187,225,0.0714285714285714
"c.187..228..0.153846153846154.",187,228,0.153846153846154
"c.187..229..0.111111111111111.",187,229,0.111111111111111
"c.187..230..0.153846153846154.",187,230,0.153846153846154
"c.187..235..0.224489795918367.",187,235,0.224489795918367
"c.187..237..0.0909090909090909.",187,237,0.0909090909090909
"c.187..240..0.153846153846154.",187,240,0.153846153846154
"c.187..246..0.428571428571429.",187,246,0.428571428571429
"c.187..252..0.0714285714285714.",187,252,0.0714285714285714
"c.187..256..0.111111111111111.",187,256,0.111111111111111
"c.187..260..0.176470588235294.",187,260,0.176470588235294
"c.187..261..0.153846153846154.",187,261,0.153846153846154
"c.187..262..0.111111111111111.",187,262,0.111111111111111
"c.187..279..0.304347826086957.",187,279,0.304347826086957
"c.187..284..0.363636363636364.",187,284,0.363636363636364
"c.187..292..0.276595744680851.",187,292,0.276595744680851
"c.187..294..0.111111111111111.",187,294,0.111111111111111
"c.187..304..0.224489795918367.",187,304,0.224489795918367
"c.187..305..0.428571428571429.",187,305,0.428571428571429
"c.187..306..0.0714285714285714.",187,306,0.0714285714285714
"c.187..307..0.132075471698113.",187,307,0.132075471698113
"c.187..314..0.0714285714285714.",187,314,0.0714285714285714
"c.187..315..0.333333333333333.",187,315,0.333333333333333
"c.187..316..0.5.",187,316,0.5
"c.187..318..0.333333333333333.",187,318,0.333333333333333
"c.187..320..0.333333333333333.",187,320,0.333333333333333
"c.187..330..0.176470588235294.",187,330,0.176470588235294
"c.187..340..0.132075471698113.",187,340,0.132075471698113
"c.187..342..0.304347826086957.",187,342,0.304347826086957
"c.187..347..0.2.",187,347,0.2
"c.187..353..0.132075471698113.",187,353,0.132075471698113
"c.187..379..0.176470588235294.",187,379,0.176470588235294
"c.187..386..0.2.",187,386,0.2
"c.187..390..0.5.",187,390,0.5
"c.187..392..0.176470588235294.",187,392,0.176470588235294
"c.187..394..0.153846153846154.",187,394,0.153846153846154
"c.187..399..0.2.",187,399,0.2
"c.187..401..0.0909090909090909.",187,401,0.0909090909090909
"c.187..415..0.132075471698113.",187,415,0.132075471698113
"c.187..416..0.153846153846154.",187,416,0.153846153846154
"c.187..417..0.276595744680851.",187,417,0.276595744680851
"c.187..421..0.463414634146341.",187,421,0.463414634146341
"c.187..429..0.111111111111111.",187,429,0.111111111111111
"c.187..433..0.0714285714285714.",187,433,0.0714285714285714
"c.187..436..0.132075471698113.",187,436,0.132075471698113
"c.187..438..0.132075471698113.",187,438,0.132075471698113
"c.187..439..0.276595744680851.",187,439,0.276595744680851
"c.187..442..0.132075471698113.",187,442,0.132075471698113
"c.187..446..0.304347826086957.",187,446,0.304347826086957
"c.187..448..0.395348837209302.",187,448,0.395348837209302
"c.187..451..0.538461538461538.",187,451,0.538461538461538
"c.187..457..0.224489795918367.",187,457,0.224489795918367
"c.187..460..0.153846153846154.",187,460,0.153846153846154
"c.187..461..0.153846153846154.",187,461,0.153846153846154
"c.187..462..0.111111111111111.",187,462,0.111111111111111
"c.187..464..0.0714285714285714.",187,464,0.0714285714285714
"c.187..465..0.333333333333333.",187,465,0.333333333333333
